districtid,monthid,dose1,dose2
PB_Barnala,17,34663,16002
PB_Bathinda,1,0,0
PB_Bathinda,2,0,0
PB_Bathinda,3,0,0
PB_Bathinda,4,0,0
PB_Bathinda,5,0,0
PB_Bathinda,6,0,0
PB_Bathinda,7,0,0
PB_Bathinda,8,0,0
PB_Bathinda,9,0,0
PB_Bathinda,10,0,0
PB_Bathinda,11,0,0
PB_Bathinda,12,10117,2497
PB_Bathinda,13,40580,4700
PB_Bathinda,14,54595,18731
PB_Bathinda,15,37768,3098
PB_Bathinda,16,79491,21094
PB_Bathinda,17,73626,36300
PB_Faridkot,1,0,0
PB_Faridkot,2,0,0
PB_Faridkot,3,0,0
PB_Faridkot,4,0,0
PB_Faridkot,5,0,0
PB_Faridkot,6,0,0
PB_Faridkot,7,0,0
PB_Faridkot,8,0,0
PB_Faridkot,9,0,0
PB_Faridkot,10,0,0
PB_Faridkot,11,0,0
PB_Faridkot,12,4421,1991
PB_Faridkot,13,31484,2569
PB_Faridkot,14,39304,10935
PB_Faridkot,15,14276,3319
PB_Faridkot,16,32701,13524
PB_Faridkot,17,43181,23092
PB_Fatehgarh Sahib,1,0,0
PB_Fatehgarh Sahib,2,0,0
PB_Fatehgarh Sahib,3,0,0
PB_Fatehgarh Sahib,4,0,0
PB_Fatehgarh Sahib,5,0,0
PB_Fatehgarh Sahib,6,0,0
PB_Fatehgarh Sahib,7,0,0
PB_Fatehgarh Sahib,8,0,0
PB_Fatehgarh Sahib,9,0,0
PB_Fatehgarh Sahib,10,0,0
PB_Fatehgarh Sahib,11,0,0
PB_Fatehgarh Sahib,12,3462,786
PB_Fatehgarh Sahib,13,14881,1737
PB_Fatehgarh Sahib,14,27547,6593
PB_Fatehgarh Sahib,15,12895,2984
PB_Fatehgarh Sahib,16,76384,7626
PB_Fatehgarh Sahib,17,56832,21228
PB_Fazilka,1,0,0
PB_Fazilka,2,0,0
PB_Fazilka,3,0,0
PB_Fazilka,4,0,0
PB_Fazilka,5,0,0
PB_Fazilka,6,0,0
PB_Fazilka,7,0,0
PB_Fazilka,8,0,0
PB_Fazilka,9,0,0
PB_Fazilka,10,0,0
PB_Fazilka,11,0,0
PB_Fazilka,12,6975,644
PB_Fazilka,13,28178,2568
PB_Fazilka,14,38959,9005
PB_Fazilka,15,16435,4287
PB_Fazilka,16,49423,10040
PB_Fazilka,17,57068,21795
PB_Ferozepur,1,0,0
PB_Ferozepur,2,0,0
PB_Ferozepur,3,0,0
PB_Ferozepur,4,0,0
PB_Ferozepur,5,0,0
PB_Ferozepur,6,0,0
PB_Ferozepur,7,0,0
PB_Ferozepur,8,0,0
PB_Ferozepur,9,0,0
PB_Ferozepur,10,0,0
PB_Ferozepur,11,0,0
PB_Ferozepur,12,7435,962
PB_Ferozepur,13,29852,3733
PB_Ferozepur,14,34510,12075
PB_Ferozepur,15,20664,741
PB_Ferozepur,16,41480,8559
PB_Ferozepur,17,45804,20308
PB_Gurdaspur,1,0,0
PB_Gurdaspur,2,0,0
PB_Gurdaspur,3,0,0
PB_Gurdaspur,4,0,0
PB_Gurdaspur,5,0,0
PB_Gurdaspur,6,0,0
PB_Gurdaspur,7,0,0
PB_Gurdaspur,8,0,0
PB_Gurdaspur,9,0,0
PB_Gurdaspur,10,0,0
PB_Gurdaspur,11,0,0
PB_Gurdaspur,12,11277,2497
PB_Gurdaspur,13,173418,8557
PB_Gurdaspur,14,92470,60973
PB_Gurdaspur,15,33191,8092
PB_Gurdaspur,16,76147,43087
PB_Gurdaspur,17,131804,64341
PB_Hoshiarpur,1,0,0
PB_Hoshiarpur,2,0,0
PB_Hoshiarpur,3,0,0
PB_Hoshiarpur,4,0,0
PB_Hoshiarpur,5,0,0
PB_Hoshiarpur,6,0,0
PB_Hoshiarpur,7,0,0
PB_Hoshiarpur,8,0,0
PB_Hoshiarpur,9,0,0
PB_Hoshiarpur,10,0,0
PB_Hoshiarpur,11,0,0
PB_Hoshiarpur,12,12348,3725
PB_Hoshiarpur,13,124129,5013
PB_Hoshiarpur,14,129443,46577
PB_Hoshiarpur,15,56734,8688
PB_Hoshiarpur,16,227624,69019
PB_Hoshiarpur,17,171567,102967
PB_Jalandhar,1,0,0
PB_Jalandhar,2,0,0
PB_Jalandhar,3,0,0
PB_Jalandhar,4,0,0
PB_Jalandhar,5,0,0
PB_Jalandhar,6,0,0
PB_Jalandhar,7,0,0
PB_Jalandhar,8,0,0
PB_Jalandhar,9,0,0
PB_Jalandhar,10,0,0
PB_Jalandhar,11,0,0
PB_Jalandhar,12,15510,7889
PB_Jalandhar,13,203825,9893
PB_Jalandhar,14,145429,60069
PB_Jalandhar,15,79591,12749
PB_Jalandhar,16,177009,76075
PB_Jalandhar,17,182118,118936
PB_Kapurthala,1,0,0
PB_Kapurthala,2,0,0
PB_Kapurthala,3,0,0
PB_Kapurthala,4,0,0
PB_Kapurthala,5,0,0
PB_Kapurthala,6,0,0
PB_Kapurthala,7,0,0
PB_Kapurthala,8,0,0
PB_Kapurthala,9,0,0
PB_Kapurthala,10,0,0
PB_Kapurthala,11,0,0
PB_Kapurthala,12,4366,1544
PB_Kapurthala,13,49892,2927
PB_Kapurthala,14,43853,12606
PB_Kapurthala,15,22964,4294
PB_Kapurthala,16,46088,18640
PB_Kapurthala,17,63400,38765
PB_Ludhiana,1,0,0
PB_Ludhiana,2,0,0
PB_Ludhiana,3,0,0
PB_Ludhiana,4,0,0
PB_Ludhiana,5,0,0
PB_Ludhiana,6,0,0
PB_Ludhiana,7,0,0
PB_Ludhiana,8,0,0
PB_Ludhiana,9,0,0
PB_Ludhiana,10,0,0
PB_Ludhiana,11,0,0
PB_Ludhiana,12,35688,16097
PB_Ludhiana,13,267750,18207
PB_Ludhiana,14,176710,89728
PB_Ludhiana,15,152165,17692
PB_Ludhiana,16,252261,103518
PB_Ludhiana,17,302323,140257
PB_Mansa,1,0,0
PB_Mansa,2,0,0
PB_Mansa,3,0,0
PB_Mansa,4,0,0
PB_Mansa,5,0,0
PB_Mansa,6,0,0
PB_Mansa,7,0,0
PB_Mansa,8,0,0
PB_Mansa,9,0,0
PB_Mansa,10,0,0
PB_Mansa,11,0,0
PB_Mansa,12,2333,760
PB_Mansa,13,12504,1625
PB_Mansa,14,36270,4496
PB_Mansa,15,10568,1760
PB_Mansa,16,37448,5188
PB_Mansa,17,34969,17146
PB_Moga,1,0,0
PB_Moga,2,0,0
PB_Moga,3,0,0
PB_Moga,4,0,0
PB_Moga,5,0,0
PB_Moga,6,0,0
PB_Moga,7,0,0
PB_Moga,8,0,0
PB_Moga,9,0,0
PB_Moga,10,0,0
PB_Moga,11,0,0
PB_Moga,12,4788,722
PB_Moga,13,31535,3809
PB_Moga,14,40339,12048
PB_Moga,15,39552,1048
PB_Moga,16,57939,12183
PB_Moga,17,62209,24431
PB_Pathankot,1,0,0
PB_Pathankot,2,0,0
PB_Pathankot,3,0,0
PB_Pathankot,4,0,0
PB_Pathankot,5,0,0
PB_Pathankot,6,0,0
PB_Pathankot,7,0,0
PB_Pathankot,8,0,0
PB_Pathankot,9,0,0
PB_Pathankot,10,0,0
PB_Pathankot,11,0,0
PB_Pathankot,12,6138,1136
PB_Pathankot,13,80633,3282
PB_Pathankot,14,45656,23119
PB_Pathankot,15,21299,3137
PB_Pathankot,16,49910,20207
PB_Pathankot,17,68473,36889
PB_Patiala,1,0,0
PB_Patiala,2,0,0
PB_Patiala,3,0,0
PB_Patiala,4,0,0
PB_Patiala,5,0,0
PB_Patiala,6,0,0
PB_Patiala,7,0,0
PB_Patiala,8,0,0
PB_Patiala,9,0,0
PB_Patiala,10,0,0
PB_Patiala,11,0,0
PB_Patiala,12,13652,3656
PB_Patiala,13,102497,5732
PB_Patiala,14,108611,27422
PB_Patiala,15,50810,5097
PB_Patiala,16,109316,43833
PB_Patiala,17,178957,73813
PB_Rupnagar,1,0,0
PB_Rupnagar,2,0,0
PB_Rupnagar,3,0,0
PB_Rupnagar,4,0,0
PB_Rupnagar,5,0,0
PB_Rupnagar,6,0,0
PB_Rupnagar,7,0,0
PB_Rupnagar,8,0,0
PB_Rupnagar,9,0,0
PB_Rupnagar,10,0,0
PB_Rupnagar,11,0,0
PB_Rupnagar,12,3304,1543
PB_Rupnagar,13,24693,1781
PB_Rupnagar,14,30264,8068
PB_Rupnagar,15,33507,2611
PB_Rupnagar,16,70403,12494
PB_Rupnagar,17,58980,23855
PB_S.A.S. Nagar,1,0,0
PB_S.A.S. Nagar,2,0,0
PB_S.A.S. Nagar,3,0,0
PB_S.A.S. Nagar,4,0,0
PB_S.A.S. Nagar,5,0,0
PB_S.A.S. Nagar,6,0,0
PB_S.A.S. Nagar,7,0,0
PB_S.A.S. Nagar,8,0,0
PB_S.A.S. Nagar,9,0,0
PB_S.A.S. Nagar,10,0,0
PB_S.A.S. Nagar,11,0,0
PB_S.A.S. Nagar,12,15632,3597
PB_S.A.S. Nagar,13,70561,7228
PB_S.A.S. Nagar,14,212713,27783
PB_S.A.S. Nagar,15,152190,17597
PB_S.A.S. Nagar,16,97775,43891
PB_S.A.S. Nagar,17,86812,95599
PB_Sangrur,1,0,0
PB_Sangrur,2,0,0
PB_Sangrur,3,0,0
PB_Sangrur,4,0,0
PB_Sangrur,5,0,0
PB_Sangrur,6,0,0
PB_Sangrur,7,0,0
PB_Sangrur,8,0,0
PB_Sangrur,9,0,0
PB_Sangrur,10,0,0
PB_Sangrur,11,0,0
PB_Sangrur,12,5838,1656
PB_Sangrur,13,46063,2393
PB_Sangrur,14,56684,12186
PB_Sangrur,15,28324,4460
PB_Sangrur,16,84223,21702
PB_Sangrur,17,76043,37970
PB_Shahid Bhagat Singh Nagar,1,0,0
PB_Shahid Bhagat Singh Nagar,2,0,0
PB_Shahid Bhagat Singh Nagar,3,0,0
PB_Shahid Bhagat Singh Nagar,4,0,0
PB_Shahid Bhagat Singh Nagar,5,0,0
PB_Shahid Bhagat Singh Nagar,6,0,0
PB_Shahid Bhagat Singh Nagar,7,0,0
PB_Shahid Bhagat Singh Nagar,8,0,0
PB_Shahid Bhagat Singh Nagar,9,0,0
PB_Shahid Bhagat Singh Nagar,10,0,0
PB_Shahid Bhagat Singh Nagar,11,0,0
PB_Shahid Bhagat Singh Nagar,12,4064,1503
PB_Shahid Bhagat Singh Nagar,13,44431,2173
PB_Shahid Bhagat Singh Nagar,14,58737,12129
PB_Shahid Bhagat Singh Nagar,15,16692,5782
PB_Shahid Bhagat Singh Nagar,16,39044,16268
PB_Shahid Bhagat Singh Nagar,17,47978,30620
PB_Sri Muktsar Sahib,1,0,0
PB_Sri Muktsar Sahib,2,0,0
PB_Sri Muktsar Sahib,3,0,0
PB_Sri Muktsar Sahib,4,0,0
PB_Sri Muktsar Sahib,5,0,0
PB_Sri Muktsar Sahib,6,0,0
PB_Sri Muktsar Sahib,7,0,0
PB_Sri Muktsar Sahib,8,0,0
PB_Sri Muktsar Sahib,9,0,0
PB_Sri Muktsar Sahib,10,0,0
PB_Sri Muktsar Sahib,11,0,0
PB_Sri Muktsar Sahib,12,3215,784
PB_Sri Muktsar Sahib,13,32787,1701
PB_Sri Muktsar Sahib,14,37902,7812
PB_Sri Muktsar Sahib,15,23684,3011
PB_Sri Muktsar Sahib,16,83456,14754
PB_Sri Muktsar Sahib,17,68037,26194
PB_Tarn Taran,1,0,0
PB_Tarn Taran,2,0,0
PB_Tarn Taran,3,0,0
PB_Tarn Taran,4,0,0
PB_Tarn Taran,5,0,0
PB_Tarn Taran,6,0,0
PB_Tarn Taran,7,0,0
PB_Tarn Taran,8,0,0
PB_Tarn Taran,9,0,0
PB_Tarn Taran,10,0,0
PB_Tarn Taran,11,0,0
PB_Tarn Taran,12,6038,2238
PB_Tarn Taran,13,47829,3433
PB_Tarn Taran,14,37706,10671
PB_Tarn Taran,15,32032,2174
PB_Tarn Taran,16,59536,14281
PB_Tarn Taran,17,70650,27106
PY_Karaikal,1,0,0
PY_Karaikal,2,0,0
PY_Karaikal,3,0,0
PY_Karaikal,4,0,0
PY_Karaikal,5,0,0
PY_Karaikal,6,0,0
PY_Karaikal,7,0,0
PY_Karaikal,8,0,0
PY_Karaikal,9,0,0
PY_Karaikal,10,0,0
PY_Karaikal,11,0,0
PY_Karaikal,12,1894,339
PY_Karaikal,13,10694,7097
PY_Karaikal,14,8423,0
PY_Karaikal,15,13772,0
PY_Karaikal,16,38045,8089
PY_Karaikal,17,22849,3940
PY_Mahe,1,0,0
PY_Mahe,2,0,0
PY_Mahe,3,0,0
PY_Mahe,4,0,0
PY_Mahe,5,0,0
PY_Mahe,6,0,0
PY_Mahe,7,0,0
PY_Mahe,8,0,0
PY_Mahe,9,0,0
PY_Mahe,10,0,0
PY_Mahe,11,0,0
PY_Mahe,12,1147,641
PY_Mahe,13,3652,1812
PY_Mahe,14,8095,1319
PY_Mahe,15,6312,60
PY_Mahe,16,6966,3391
PY_Mahe,17,4190,5867
PY_Puducherry,1,0,0
PY_Puducherry,2,0,0
PY_Puducherry,3,0,0
PY_Puducherry,4,0,0
PY_Puducherry,5,0,0
PY_Puducherry,6,0,0
PY_Puducherry,7,0,0
PY_Puducherry,8,0,0
PY_Puducherry,9,0,0
PY_Puducherry,10,0,0
PY_Puducherry,11,0,0
PY_Puducherry,12,14472,2377
PY_Puducherry,13,79056,51905
PY_Puducherry,14,43359,0
PY_Puducherry,15,75141,0
PY_Puducherry,16,170745,41788
PY_Puducherry,17,75784,23415
RJ_Ajmer,1,0,0
RJ_Ajmer,2,0,0
RJ_Ajmer,3,0,0
RJ_Ajmer,4,0,0
RJ_Ajmer,5,0,0
RJ_Ajmer,6,0,0
RJ_Ajmer,7,0,0
RJ_Ajmer,8,0,0
RJ_Ajmer,9,0,0
RJ_Ajmer,10,0,0
RJ_Ajmer,11,0,0
RJ_Ajmer,12,72054,21403
RJ_Ajmer,13,281795,36343
RJ_Ajmer,14,148369,86905
RJ_Ajmer,15,167334,21206
RJ_Ajmer,16,303580,84623
RJ_Ajmer,17,261873,166684
RJ_Alwar,1,0,0
RJ_Alwar,2,0,0
RJ_Alwar,3,0,0
RJ_Alwar,4,0,0
RJ_Alwar,5,0,0
RJ_Alwar,6,0,0
RJ_Alwar,7,0,0
RJ_Alwar,8,0,0
RJ_Alwar,9,0,0
RJ_Alwar,10,0,0
RJ_Alwar,11,0,0
RJ_Alwar,12,122444,24102
RJ_Alwar,13,352559,42185
RJ_Alwar,14,245275,114107
RJ_Alwar,15,218301,23200
RJ_Alwar,16,282659,98964
RJ_Alwar,17,218502,227968
RJ_Banswara,1,0,0
RJ_Banswara,2,0,0
RJ_Banswara,3,0,0
RJ_Banswara,4,0,0
RJ_Banswara,5,0,0
RJ_Banswara,6,0,0
RJ_Banswara,7,0,0
RJ_Banswara,8,0,0
RJ_Banswara,9,0,0
RJ_Banswara,10,0,0
RJ_Banswara,11,0,0
RJ_Banswara,12,49401,11890
RJ_Banswara,13,179056,25408
RJ_Banswara,14,43567,36696
RJ_Banswara,15,102762,6078
RJ_Banswara,16,149549,38359
RJ_Banswara,17,185369,75983
RJ_Baran,1,0,0
RJ_Baran,2,0,0
RJ_Baran,3,0,0
RJ_Baran,4,0,0
RJ_Baran,5,0,0
RJ_Baran,6,0,0
RJ_Baran,7,0,0
RJ_Baran,8,0,0
RJ_Baran,9,0,0
RJ_Baran,10,0,0
RJ_Baran,11,0,0
RJ_Baran,12,36790,9698
RJ_Baran,13,114824,20011
RJ_Baran,14,44573,31908
RJ_Baran,15,56309,1738
RJ_Baran,16,105355,24026
RJ_Baran,17,118815,40240
RJ_Barmer,1,0,0
RJ_Barmer,2,0,0
RJ_Barmer,3,0,0
RJ_Barmer,4,0,0
RJ_Barmer,5,0,0
RJ_Barmer,6,0,0
RJ_Barmer,7,0,0
RJ_Barmer,8,0,0
RJ_Barmer,9,0,0
RJ_Barmer,10,0,0
RJ_Barmer,11,0,0
RJ_Barmer,12,62834,12768
RJ_Barmer,13,286273,30576
RJ_Barmer,14,64555,52229
RJ_Barmer,15,147981,23167
RJ_Barmer,16,235529,59358
RJ_Barmer,17,183556,111360
RJ_Bharatpur,1,0,0
RJ_Bharatpur,2,0,0
RJ_Bharatpur,3,0,0
RJ_Bharatpur,4,0,0
RJ_Bharatpur,5,0,0
RJ_Bharatpur,6,0,0
RJ_Bharatpur,7,0,0
RJ_Bharatpur,8,0,0
RJ_Bharatpur,9,0,0
RJ_Bharatpur,10,0,0
RJ_Bharatpur,11,0,0
RJ_Bharatpur,12,61160,11050
RJ_Bharatpur,13,230979,20204
RJ_Bharatpur,14,96693,43388
RJ_Bharatpur,15,146036,12334
RJ_Bharatpur,16,190750,61024
RJ_Bharatpur,17,227814,96845
RJ_Bhilwara,1,0,0
RJ_Bhilwara,2,0,0
RJ_Bhilwara,3,0,0
RJ_Bhilwara,4,0,0
RJ_Bhilwara,5,0,0
RJ_Bhilwara,6,0,0
RJ_Bhilwara,7,0,0
RJ_Bhilwara,8,0,0
RJ_Bhilwara,9,0,0
RJ_Bhilwara,10,0,0
RJ_Bhilwara,11,0,0
RJ_Bhilwara,12,52270,17676
RJ_Bhilwara,13,256477,20825
RJ_Bhilwara,14,83566,42057
RJ_Bhilwara,15,210012,8515
RJ_Bhilwara,16,170140,66665
RJ_Bhilwara,17,166237,126969
RJ_Bikaner,1,0,0
RJ_Bikaner,2,0,0
RJ_Bikaner,3,0,0
RJ_Bikaner,4,0,0
RJ_Bikaner,5,0,0
RJ_Bikaner,6,0,0
RJ_Bikaner,7,0,0
RJ_Bikaner,8,0,0
RJ_Bikaner,9,0,0
RJ_Bikaner,10,0,0
RJ_Bikaner,11,0,0
RJ_Bikaner,12,54913,13831
RJ_Bikaner,13,230214,38048
RJ_Bikaner,14,147185,93293
RJ_Bikaner,15,172769,14954
RJ_Bikaner,16,208824,54195
RJ_Bikaner,17,167393,140693
RJ_Bundi,1,0,0
RJ_Bundi,2,0,0
RJ_Bundi,3,0,0
RJ_Bundi,4,0,0
RJ_Bundi,5,0,0
RJ_Bundi,6,0,0
RJ_Bundi,7,0,0
RJ_Bundi,8,0,0
RJ_Bundi,9,0,0
RJ_Bundi,10,0,0
RJ_Bundi,11,0,0
RJ_Bundi,12,44861,9781
RJ_Bundi,13,151038,18505
RJ_Bundi,14,50205,49697
RJ_Bundi,15,57176,2200
RJ_Bundi,16,81491,20226
RJ_Bundi,17,95168,60028
RJ_Chittorgarh,1,0,0
RJ_Chittorgarh,2,0,0
RJ_Chittorgarh,3,0,0
RJ_Chittorgarh,4,0,0
RJ_Chittorgarh,5,0,0
RJ_Chittorgarh,6,0,0
RJ_Chittorgarh,7,0,0
RJ_Chittorgarh,8,0,0
RJ_Chittorgarh,9,0,0
RJ_Chittorgarh,10,0,0
RJ_Chittorgarh,11,0,0
RJ_Chittorgarh,12,51017,14062
RJ_Chittorgarh,13,184869,19826
RJ_Chittorgarh,14,46438,36385
RJ_Chittorgarh,15,101379,4039
RJ_Chittorgarh,16,102327,38049
RJ_Chittorgarh,17,142439,73724
RJ_Churu,1,0,0
RJ_Churu,2,0,0
RJ_Churu,3,0,0
RJ_Churu,4,0,0
RJ_Churu,5,0,0
RJ_Churu,6,0,0
RJ_Churu,7,0,0
RJ_Churu,8,0,0
RJ_Churu,9,0,0
RJ_Churu,10,0,0
RJ_Churu,11,0,0
RJ_Churu,12,52310,10561
RJ_Churu,13,174344,29542
RJ_Churu,14,61165,41216
RJ_Churu,15,118800,7442
RJ_Churu,16,167552,43901
RJ_Churu,17,233973,113370
RJ_Dausa,1,0,0
RJ_Dausa,2,0,0
RJ_Dausa,3,0,0
RJ_Dausa,4,0,0
RJ_Dausa,5,0,0
RJ_Dausa,6,0,0
RJ_Dausa,7,0,0
RJ_Dausa,8,0,0
RJ_Dausa,9,0,0
RJ_Dausa,10,0,0
RJ_Dausa,11,0,0
RJ_Dausa,12,30144,6746
RJ_Dausa,13,116985,12985
RJ_Dausa,14,45235,29230
RJ_Dausa,15,120627,8152
RJ_Dausa,16,159659,31677
RJ_Dausa,17,200204,53442
RJ_Dholpur,1,0,0
RJ_Dholpur,2,0,0
RJ_Dholpur,3,0,0
RJ_Dholpur,4,0,0
RJ_Dholpur,5,0,0
RJ_Dholpur,6,0,0
RJ_Dholpur,7,0,0
RJ_Dholpur,8,0,0
RJ_Dholpur,9,0,0
RJ_Dholpur,10,0,0
RJ_Dholpur,11,0,0
RJ_Dholpur,12,31613,6383
RJ_Dholpur,13,132645,15108
RJ_Dholpur,14,43336,33344
RJ_Dholpur,15,69185,3167
RJ_Dholpur,16,109600,14999
RJ_Dholpur,17,93129,49867
RJ_Dungarpur,1,0,0
RJ_Dungarpur,2,0,0
RJ_Dungarpur,3,0,0
RJ_Dungarpur,4,0,0
RJ_Dungarpur,5,0,0
RJ_Dungarpur,6,0,0
RJ_Dungarpur,7,0,0
RJ_Dungarpur,8,0,0
RJ_Dungarpur,9,0,0
RJ_Dungarpur,10,0,0
RJ_Dungarpur,11,0,0
RJ_Dungarpur,12,28357,9025
RJ_Dungarpur,13,127749,21003
RJ_Dungarpur,14,24371,21835
RJ_Dungarpur,15,76063,5064
RJ_Dungarpur,16,118956,32658
RJ_Dungarpur,17,153173,49342
RJ_Ganganagar,1,0,0
RJ_Ganganagar,2,0,0
RJ_Ganganagar,3,0,0
RJ_Ganganagar,4,0,0
RJ_Ganganagar,5,0,0
RJ_Ganganagar,6,0,0
RJ_Ganganagar,7,0,0
RJ_Ganganagar,8,0,0
RJ_Ganganagar,9,0,0
RJ_Ganganagar,10,0,0
RJ_Ganganagar,11,0,0
RJ_Ganganagar,12,51658,13543
RJ_Ganganagar,13,166079,31202
RJ_Ganganagar,14,105333,43690
RJ_Ganganagar,15,110217,9839
RJ_Ganganagar,16,124662,38059
RJ_Ganganagar,17,165921,130665
RJ_Hanumangarh,1,0,0
RJ_Hanumangarh,2,0,0
RJ_Hanumangarh,3,0,0
RJ_Hanumangarh,4,0,0
RJ_Hanumangarh,5,0,0
RJ_Hanumangarh,6,0,0
RJ_Hanumangarh,7,0,0
RJ_Hanumangarh,8,0,0
RJ_Hanumangarh,9,0,0
RJ_Hanumangarh,10,0,0
RJ_Hanumangarh,11,0,0
RJ_Hanumangarh,12,27582,6655
RJ_Hanumangarh,13,140857,5407
RJ_Hanumangarh,14,79799,31116
RJ_Hanumangarh,15,141178,5485
RJ_Hanumangarh,16,150195,49185
RJ_Hanumangarh,17,169088,116127
RJ_Jaipur,1,0,0
RJ_Jaipur,2,0,0
RJ_Jaipur,3,0,0
RJ_Jaipur,4,0,0
RJ_Jaipur,5,0,0
RJ_Jaipur,6,0,0
RJ_Jaipur,7,0,0
RJ_Jaipur,8,0,0
RJ_Jaipur,9,0,0
RJ_Jaipur,10,0,0
RJ_Jaipur,11,0,0
RJ_Jaipur,12,41864,11688
RJ_Jaipur,13,223320,19769
